id,PRODUCT_ID,STORE_ID,WEEK_NO,display,mailer
39923,27522,319,31,0,A
39924,27522,319,43,0,A
39925,27522,319,46,0,A
39926,27522,319,51,0,A
39927,27522,319,57,0,A
39928,27522,319,58,0,A
39929,27522,319,62,0,D
39930,27522,319,63,0,D
39931,27522,319,69,0,A
39932,27522,319,70,0,A
39933,27522,319,75,0,D
39934,27522,319,78,0,A
39935,27522,319,84,0,A
39936,27522,320,9,0,D
39937,27522,320,13,0,H
39938,27522,320,16,0,D
39939,27522,320,19,0,H
39940,27522,320,23,0,D
39941,27522,320,26,0,A
39942,27522,320,31,0,A
39943,27522,320,43,0,A
39944,27522,320,46,0,A
39945,27522,320,51,0,A
39946,27522,320,57,0,A
39947,27522,320,58,3,A
39948,27522,320,62,0,D
39949,27522,320,63,0,D
39950,27522,320,69,0,A
39951,27522,320,70,0,A
39952,27522,320,75,0,D
39953,27522,320,78,0,A
39954,27522,320,84,0,A
39955,27522,321,9,0,D
39956,27522,321,13,0,H
39957,27522,321,16,0,D
39958,27522,321,19,0,H
39959,27522,321,23,0,D
39960,27522,321,26,5,A
39961,27522,321,31,0,A
39962,27522,321,43,0,A
39963,27522,321,46,5,A
39964,27522,321,51,0,A
39965,27522,321,57,0,A
39966,27522,321,58,0,A
39967,27522,321,62,0,D
39968,27522,321,63,0,D
39969,27522,321,69,0,A
39970,27522,321,70,5,A
39971,27522,321,75,0,D
39972,27522,321,78,0,A
39973,27522,321,84,0,A
39974,27522,322,9,0,D
39975,27522,322,13,0,H
39976,27522,322,16,0,D
39977,27522,322,19,5,H
39978,27522,322,23,0,D
39979,27522,322,26,0,A
39980,27522,322,31,0,A
39981,27522,322,43,0,A
39982,27522,322,46,5,A
39983,27522,322,51,0,A
39984,27522,322,57,0,A
39985,27522,322,58,0,A
39986,27522,322,62,0,D
39987,27522,322,63,0,D
39988,27522,322,69,0,A
39989,27522,322,70,0,A
39990,27522,322,75,0,D
39991,27522,322,78,0,A
39992,27522,322,84,0,A
39993,27522,323,9,3,D
39994,27522,323,13,0,H
39995,27522,323,16,0,D
39996,27522,323,19,3,H
39997,27522,323,23,3,D
39998,27522,323,26,0,A
39999,27522,323,31,0,A
40000,27522,323,43,3,A
40001,27522,323,46,3,A
40002,27522,323,51,0,A
40003,27522,323,57,3,A
40004,27522,323,58,3,A
40005,27522,323,62,0,D
40006,27522,323,63,0,D
40007,27522,323,69,0,A
40008,27522,323,70,0,A
40009,27522,323,75,0,D
40010,27522,323,78,0,A
40011,27522,323,84,0,A
40012,27522,324,9,0,D
40013,27522,324,13,0,H
40014,27522,324,16,0,D
40015,27522,324,19,0,H
40016,27522,324,23,0,D
40017,27522,324,26,0,A
40018,27522,324,31,0,A
40019,27522,324,43,0,A
40020,27522,324,46,0,A
40021,27522,324,51,0,A
40022,27522,324,57,0,A
40023,27522,324,58,0,A
40024,27522,324,62,0,D
40025,27522,324,63,0,D
40026,27522,324,69,0,A
40027,27522,324,70,0,A
40028,27522,324,75,0,D
40029,27522,324,78,0,A
40030,27522,324,84,0,A
40031,27522,327,9,0,D
40032,27522,327,13,0,H
40033,27522,327,16,0,D
40034,27522,327,19,0,H
40035,27522,327,23,0,D
40036,27522,327,26,0,A
40037,27522,327,31,0,A
40038,27522,327,43,0,A
40039,27522,327,46,0,A
40040,27522,327,51,0,A
40041,27522,327,57,0,A
40042,27522,327,58,0,A
40043,27522,327,62,0,D
40044,27522,327,63,0,D
40045,27522,327,69,0,A
40046,27522,327,70,0,A
40047,27522,327,75,0,D
40048,27522,327,78,0,A
40049,27522,327,84,0,A
40050,27522,329,9,0,D
40051,27522,329,13,0,H
40052,27522,329,16,0,D
40053,27522,329,19,0,H
40054,27522,329,20,2,0
40055,27522,329,21,5,0
40056,27522,329,23,5,D
40057,27522,329,26,0,A
40058,27522,329,31,0,A
40059,27522,329,43,0,A
40060,27522,329,46,0,A
40061,27522,329,51,0,A
40062,27522,329,57,0,A
40063,27522,329,58,0,A
40064,27522,329,62,0,D
40065,27522,329,63,5,D
40066,27522,329,69,0,A
40067,27522,329,70,0,A
40068,27522,329,75,0,D
40069,27522,329,78,0,A
40070,27522,329,84,0,A
40071,27522,330,9,0,D
40072,27522,330,13,0,H
40073,27522,330,16,0,D
40074,27522,330,19,0,H
40075,27522,330,23,0,D
40076,27522,330,26,0,A
40077,27522,330,31,0,A
40078,27522,330,43,0,A
40079,27522,330,46,0,A
40080,27522,330,51,0,A
40081,27522,330,57,0,A
40082,27522,330,58,0,A
40083,27522,330,62,0,D
40084,27522,330,63,0,D
40085,27522,330,69,0,A
40086,27522,330,70,0,A
40087,27522,330,75,0,D
40088,27522,330,78,0,A
40089,27522,330,84,0,A
40090,27522,330,92,0,A
40091,27522,333,9,0,D
40092,27522,333,13,0,H
40093,27522,333,16,0,D
40094,27522,333,19,0,H
40095,27522,333,23,0,D
40096,27522,333,26,0,A
40097,27522,333,31,0,A
40098,27522,333,43,0,A
40099,27522,333,46,0,A
40100,27522,333,51,0,A
40101,27522,333,57,0,A
40102,27522,333,58,0,A
40103,27522,333,62,0,D
40104,27522,333,63,0,D
40105,27522,333,69,0,A
40106,27522,333,70,0,A
40107,27522,333,75,0,D
40108,27522,333,78,0,A
40109,27522,333,84,0,A
40110,27522,334,9,0,D
40111,27522,334,13,0,H
40112,27522,334,16,0,D
40113,27522,334,19,0,H
40114,27522,334,23,0,D
40115,27522,334,26,0,A
40116,27522,334,31,0,A
40117,27522,334,43,0,A
40118,27522,334,46,0,A
40119,27522,334,51,0,A
40120,27522,334,57,0,A
40121,27522,334,58,0,A
40122,27522,334,62,0,D
40123,27522,334,63,0,D
40124,27522,334,69,0,A
40125,27522,334,70,0,A
40126,27522,334,75,0,D
40127,27522,334,78,0,A
40128,27522,334,84,0,A
40129,27522,335,9,0,D
40130,27522,335,13,0,H
40131,27522,335,16,0,D
40132,27522,335,19,0,H
40133,27522,335,23,0,D
40134,27522,335,26,0,A
40135,27522,335,31,0,A
40136,27522,335,43,0,A
40137,27522,335,46,0,A
40138,27522,335,51,0,A
40139,27522,335,57,0,A
40140,27522,335,58,0,A
40141,27522,335,62,0,D
40142,27522,335,63,0,D
40143,27522,335,69,0,A
40144,27522,335,70,0,A
40145,27522,335,75,0,D
40146,27522,335,78,0,A
40147,27522,335,84,0,A
40148,27522,337,9,0,D
40149,27522,337,13,0,H
40150,27522,337,16,0,D
40151,27522,337,19,0,H
40152,27522,337,23,0,D
40153,27522,337,26,0,A
40154,27522,337,31,0,A
40155,27522,337,43,0,A
40156,27522,337,46,0,A
40157,27522,337,51,0,A
40158,27522,337,57,0,A
40159,27522,337,58,0,A
40160,27522,337,62,0,D
40161,27522,337,63,0,D
40162,27522,337,69,0,A
40163,27522,337,70,0,A
40164,27522,337,75,0,D
40165,27522,337,78,0,A
40166,27522,337,84,0,A
40167,27522,338,9,0,D
40168,27522,338,13,0,H
40169,27522,338,16,0,D
40170,27522,338,19,0,H
40171,27522,338,23,0,D
40172,27522,338,26,0,A
40173,27522,338,31,0,A
40174,27522,338,43,0,A
40175,27522,338,46,0,A
40176,27522,338,51,0,A
40177,27522,338,57,0,A
40178,27522,338,58,0,A
40179,27522,338,62,0,D
40180,27522,338,63,0,D
40181,27522,338,69,0,A
40182,27522,338,70,0,A
40183,27522,338,75,0,D
40184,27522,338,78,0,A
40185,27522,338,84,0,A
40186,27522,338,92,0,A
40187,27522,338,93,0,A
40188,27522,338,94,0,A
40189,27522,339,9,0,D
40190,27522,339,13,0,H
40191,27522,339,16,0,D
40192,27522,339,19,0,H
40193,27522,339,23,0,D
40194,27522,339,26,0,A
40195,27522,339,31,0,A
40196,27522,339,43,0,A
40197,27522,339,46,0,A
40198,27522,339,51,0,A
40199,27522,339,57,0,A
40200,27522,339,58,0,A
40201,27522,339,62,0,D
40202,27522,339,63,0,D
40203,27522,339,69,0,A
40204,27522,339,70,0,A
40205,27522,339,75,0,D
40206,27522,339,78,0,A
40207,27522,339,84,0,A
40208,27522,340,9,0,D
40209,27522,340,13,0,H
40210,27522,340,16,0,D
40211,27522,340,19,0,H
40212,27522,340,23,0,D
40213,27522,340,26,0,A
40214,27522,340,43,0,A
40215,27522,340,46,0,A
40216,27522,340,51,0,A
40217,27522,340,57,0,A
40218,27522,340,58,0,A
40219,27522,340,62,0,D
40220,27522,340,63,0,D
40221,27522,340,69,0,A
40222,27522,340,70,0,A
40223,27522,340,75,0,D
40224,27522,340,78,0,A
40225,27522,340,84,0,A
40226,27522,340,89,0,A
40227,27522,341,9,0,D
40228,27522,341,13,0,H
40229,27522,341,16,0,D
40230,27522,341,19,0,H
40231,27522,341,23,0,D
40232,27522,341,26,0,A
40233,27522,341,31,0,A
40234,27522,341,43,0,A
40235,27522,341,46,0,A
40236,27522,341,51,0,A
40237,27522,341,57,0,A
40238,27522,341,58,0,A
40239,27522,341,62,0,D
40240,27522,341,63,0,D
40241,27522,341,69,0,A
40242,27522,341,70,0,A
40243,27522,341,75,1,D
40244,27522,341,77,2,0
40245,27522,341,78,0,A
40246,27522,341,84,0,A
40247,27522,343,13,0,H
40248,27522,343,16,0,D
40249,27522,343,19,0,H
40250,27522,343,23,0,D
40251,27522,343,26,0,A
40252,27522,343,31,0,A
40253,27522,343,43,0,A
40254,27522,343,46,0,A
40255,27522,343,51,0,A
40256,27522,343,57,0,A
40257,27522,343,58,0,A
40258,27522,343,62,0,D
40259,27522,343,63,0,D
40260,27522,343,69,0,A
40261,27522,343,70,0,A
40262,27522,343,75,0,D
40263,27522,343,78,0,A
40264,27522,343,84,0,A
40265,27522,345,9,0,D
40266,27522,345,13,0,H
40267,27522,345,16,0,D
40268,27522,345,19,0,H
40269,27522,345,23,0,D
40270,27522,345,26,0,A
40271,27522,345,31,0,A
40272,27522,345,43,0,A
40273,27522,345,46,0,A
40274,27522,345,51,0,A
40275,27522,345,57,0,A
40276,27522,345,58,0,A
40277,27522,345,62,0,D
40278,27522,345,63,0,D
40279,27522,345,69,0,A
40280,27522,345,70,0,A
40281,27522,345,75,0,D
40282,27522,345,78,0,A
40283,27522,345,84,0,A
40284,27522,346,9,0,D
40285,27522,346,13,0,H
40286,27522,346,16,0,D
40287,27522,346,19,0,H
40288,27522,346,23,0,D
40289,27522,346,26,0,A
40290,27522,346,31,3,A
40291,27522,346,43,0,A
40292,27522,346,46,0,A
40293,27522,346,51,0,A
40294,27522,346,57,0,A
40295,27522,346,58,0,A
40296,27522,346,62,0,D
40297,27522,346,63,0,D
40298,27522,346,69,0,A
40299,27522,346,70,0,A
40300,27522,346,75,0,D
40301,27522,346,78,3,A
40302,27522,346,84,0,A
40303,27522,352,9,0,D
40304,27522,352,13,0,H
40305,27522,352,16,0,D
40306,27522,352,19,0,H
40307,27522,352,23,0,D
40308,27522,352,26,0,A
40309,27522,352,31,0,A
40310,27522,352,43,0,A
40311,27522,352,46,0,A
40312,27522,352,51,0,A
40313,27522,352,57,0,A
40314,27522,352,58,0,A
40315,27522,352,62,3,D
40316,27522,352,63,0,D
40317,27522,352,69,0,A
40318,27522,352,70,0,A
40319,27522,352,75,0,D
40320,27522,352,78,0,A
40321,27522,352,84,0,A
40322,27522,354,9,0,D
40323,27522,354,13,0,H
40324,27522,354,16,0,D
40325,27522,354,19,0,H
40326,27522,354,23,0,D
40327,27522,354,26,0,A
40328,27522,354,31,0,A
40329,27522,354,43,0,A
40330,27522,354,46,0,A
40331,27522,354,51,0,A
40332,27522,354,57,0,A
40333,27522,354,58,0,A
40334,27522,354,62,0,D
40335,27522,354,63,0,D
40336,27522,354,69,0,A
40337,27522,354,70,0,A
40338,27522,354,75,0,D
40339,27522,354,78,0,A
40340,27522,355,9,0,D
40341,27522,355,13,0,H
40342,27522,355,16,0,D
40343,27522,355,19,0,H
40344,27522,355,23,0,D
40345,27522,355,26,0,A
40346,27522,355,31,0,A
40347,27522,355,43,0,A
40348,27522,355,46,0,A
40349,27522,355,51,0,A
40350,27522,355,57,0,A
40351,27522,355,58,0,A
40352,27522,355,62,0,D
40353,27522,355,63,0,D
40354,27522,355,69,0,A
40355,27522,355,70,0,A
40356,27522,355,75,0,D
40357,27522,355,78,0,A
40358,27522,355,84,0,A
40359,27522,356,9,3,D
40360,27522,356,13,0,H
40361,27522,356,16,0,D
40362,27522,356,19,0,H
40363,27522,356,23,3,D
40364,27522,356,26,0,A
40365,27522,356,31,0,A
40366,27522,356,43,0,A
40367,27522,356,46,0,A
40368,27522,356,51,0,A
40369,27522,356,57,0,A
40370,27522,356,58,0,A
40371,27522,356,62,3,D
40372,27522,356,63,0,D
40373,27522,356,69,0,A
40374,27522,356,70,3,A
40375,27522,356,75,0,D
40376,27522,356,78,0,A
40377,27522,356,84,0,A
40378,27522,358,9,0,D
40379,27522,358,13,0,H
40380,27522,358,16,0,D
40381,27522,358,19,0,H
40382,27522,358,23,0,D
40383,27522,358,26,0,A
40384,27522,358,31,0,A
40385,27522,358,43,0,A
40386,27522,358,46,3,A
40387,27522,358,51,0,A
40388,27522,358,57,0,A
40389,27522,358,58,0,A
40390,27522,358,62,0,D
40391,27522,358,63,0,D
40392,27522,358,69,0,A
40393,27522,358,70,0,A
40394,27522,358,75,0,D
40395,27522,358,78,0,A
40396,27522,358,84,0,A
40397,27522,359,9,0,D
40398,27522,359,13,0,H
40399,27522,359,16,0,D
40400,27522,359,19,0,H
40401,27522,359,23,0,D
40402,27522,359,26,0,A
40403,27522,359,31,0,A
40404,27522,359,43,0,A
40405,27522,359,46,0,A
40406,27522,359,51,0,A
40407,27522,359,57,0,A
40408,27522,359,58,0,A
40409,27522,359,62,0,D
40410,27522,359,63,0,D
40411,27522,359,69,0,A
40412,27522,359,70,0,A
40413,27522,359,75,0,D
40414,27522,359,78,0,A
40415,27522,359,84,0,A
40416,27522,360,46,0,A
40417,27522,360,57,3,A
40418,27522,360,58,3,A
40419,27522,360,59,3,0
40420,27522,360,62,0,D
40421,27522,360,63,0,D
40422,27522,360,69,0,A
40423,27522,360,70,0,A
40424,27522,360,75,0,D
40425,27522,360,78,0,A
40426,27522,360,84,0,A
40427,27522,360,89,0,A
40428,27522,361,9,0,D
40429,27522,361,13,0,H
40430,27522,361,16,0,D
40431,27522,361,19,0,H
40432,27522,361,23,0,D
40433,27522,361,26,0,A
40434,27522,361,31,0,A
40435,27522,361,43,0,A
40436,27522,361,46,0,A
40437,27522,361,51,0,A
40438,27522,361,57,0,A
40439,27522,361,58,0,A
40440,27522,361,62,0,D
40441,27522,361,63,0,D
40442,27522,361,69,0,A
40443,27522,361,70,0,A
40444,27522,361,75,0,D
40445,27522,361,78,0,A
40446,27522,361,84,0,A
40447,27522,362,9,0,D
40448,27522,362,13,0,H
40449,27522,362,16,0,D
40450,27522,362,19,0,H
40451,27522,362,23,0,D
40452,27522,362,26,0,A
40453,27522,362,31,0,A
40454,27522,362,43,0,A
40455,27522,362,46,0,A
40456,27522,362,51,0,A
40457,27522,362,57,0,A
40458,27522,362,58,0,A
40459,27522,362,62,0,D
40460,27522,362,63,0,D
40461,27522,362,69,0,A
40462,27522,362,70,0,A
40463,27522,362,75,0,D
40464,27522,362,78,0,A
40465,27522,362,84,0,A
40466,27522,363,9,0,D
40467,27522,363,13,0,H
40468,27522,363,16,0,D
40469,27522,363,19,0,H
40470,27522,363,23,0,D
40471,27522,363,26,0,A
40472,27522,363,31,0,A
40473,27522,363,43,0,A
40474,27522,363,46,0,A
40475,27522,363,51,0,A
40476,27522,363,57,0,A
40477,27522,363,58,0,A
40478,27522,363,62,0,D
40479,27522,363,63,0,D
40480,27522,363,69,0,A
40481,27522,363,70,0,A
40482,27522,363,75,0,D
40483,27522,363,78,0,A
40484,27522,363,84,0,A
40485,27522,364,9,0,D
40486,27522,364,13,0,H
40487,27522,364,16,0,D
40488,27522,364,19,0,H
40489,27522,364,23,0,D
40490,27522,364,26,0,A
40491,27522,364,31,0,A
40492,27522,364,43,0,A
40493,27522,364,46,0,A
40494,27522,364,51,0,A
40495,27522,364,57,0,A
40496,27522,364,58,0,A
40497,27522,364,62,0,D
40498,27522,364,63,0,D
40499,27522,364,69,0,A
40500,27522,364,70,0,A
40501,27522,364,75,0,D
40502,27522,364,78,0,A
40503,27522,364,84,0,A
40504,27522,364,89,0,A
40505,27522,364,92,0,A
40506,27522,364,93,0,A
40507,27522,365,9,0,D
40508,27522,365,13,3,H
40509,27522,365,16,0,D
40510,27522,365,19,0,H
40511,27522,365,23,3,D
40512,27522,365,25,3,0
40513,27522,365,26,0,A
40514,27522,365,31,0,A
40515,27522,365,43,0,A
40516,27522,365,46,0,A
40517,27522,365,51,0,A
40518,27522,365,57,0,A
40519,27522,365,58,0,A
40520,27522,365,62,0,D
40521,27522,365,63,3,D
40522,27522,365,69,0,A
40523,27522,365,70,0,A
40524,27522,365,75,0,D
40525,27522,365,78,0,A
40526,27522,365,84,0,A
40527,27522,366,26,0,A
40528,27522,366,31,0,A
40529,27522,366,43,0,A
40530,27522,366,46,0,A
40531,27522,366,51,0,A
40532,27522,366,57,0,A
40533,27522,366,58,0,A
40534,27522,366,70,0,A
40535,27522,366,75,0,D
40536,27522,366,84,0,A
40537,27522,366,89,0,A
40538,27522,366,92,0,A
40539,27522,367,9,0,D
40540,27522,367,13,0,H
40541,27522,367,16,0,D
40542,27522,367,19,0,H
40543,27522,367,23,0,D
40544,27522,367,26,0,A
40545,27522,367,31,0,A
40546,27522,367,43,0,A
40547,27522,367,46,0,A
40548,27522,367,51,0,A
40549,27522,367,57,0,A
40550,27522,367,58,0,A
40551,27522,367,62,0,D
40552,27522,367,63,0,D
40553,27522,367,69,0,A
40554,27522,367,70,0,A
40555,27522,367,75,0,D
40556,27522,367,78,0,A
40557,27522,367,84,0,A
40558,27522,368,9,0,D
40559,27522,368,13,0,H
40560,27522,368,16,0,D
40561,27522,368,19,0,H
40562,27522,368,23,0,D
40563,27522,368,26,0,A
40564,27522,368,31,0,A
40565,27522,368,43,0,A
40566,27522,368,46,0,A
40567,27522,368,51,0,A
40568,27522,368,57,0,A
40569,27522,368,58,0,A
40570,27522,368,62,0,D
40571,27522,368,63,0,D
40572,27522,368,64,3,0
40573,27522,368,69,0,A
40574,27522,368,70,0,A
40575,27522,368,75,0,D
40576,27522,368,78,0,A
40577,27522,368,84,0,A
40578,27522,369,9,0,D
40579,27522,369,13,0,H
40580,27522,369,16,0,D
40581,27522,369,19,0,H
40582,27522,369,23,0,D
40583,27522,369,26,0,A
40584,27522,369,31,0,A
40585,27522,369,43,0,A
40586,27522,369,46,0,A
40587,27522,369,51,0,A
40588,27522,369,57,0,A
40589,27522,369,58,0,A
40590,27522,369,62,0,D
40591,27522,369,63,0,D
40592,27522,369,69,0,A
40593,27522,369,70,0,A
40594,27522,369,75,0,D
40595,27522,369,78,0,A
40596,27522,369,84,0,A
40597,27522,370,9,0,D
40598,27522,370,13,0,H
40599,27522,370,16,0,D
40600,27522,370,19,0,H
40601,27522,370,23,0,D
40602,27522,370,26,0,A
40603,27522,370,31,0,A
40604,27522,370,43,0,A
40605,27522,370,46,3,A
40606,27522,370,51,0,A
40607,27522,370,57,0,A
40608,27522,370,58,0,A
40609,27522,370,62,3,D
40610,27522,370,63,0,D
40611,27522,370,64,3,0
40612,27522,370,69,0,A
40613,27522,370,70,0,A
40614,27522,370,75,0,D
40615,27522,370,78,0,A
40616,27522,370,84,0,A
40617,27522,372,9,0,D
40618,27522,372,13,0,H
40619,27522,372,16,0,D
40620,27522,372,19,0,H
40621,27522,372,23,0,D
40622,27522,372,26,0,A
40623,27522,372,31,0,A
40624,27522,372,43,0,A
40625,27522,372,46,0,A
40626,27522,372,51,0,A
40627,27522,372,57,0,A
40628,27522,372,58,0,A
40629,27522,372,62,0,D
40630,27522,372,63,0,D
40631,27522,372,69,0,A
40632,27522,372,70,0,A
40633,27522,372,75,0,D
40634,27522,372,78,0,A
40635,27522,372,84,0,A
40636,27522,374,9,0,D
40637,27522,374,13,0,H
40638,27522,374,16,0,D
40639,27522,374,19,0,H
40640,27522,374,23,0,D
40641,27522,374,26,0,A
40642,27522,374,31,0,A
40643,27522,374,43,0,A
40644,27522,374,46,0,A
40645,27522,374,51,0,A
40646,27522,374,57,0,A
40647,27522,374,58,0,A
40648,27522,374,62,0,D
40649,27522,374,63,0,D
40650,27522,374,69,0,A
40651,27522,374,70,0,A
40652,27522,374,75,0,D
40653,27522,374,78,0,A
40654,27522,374,84,0,A
40655,27522,374,89,0,A
40656,27522,375,9,0,D
40657,27522,375,13,0,H
40658,27522,375,16,0,D
40659,27522,375,19,0,H
40660,27522,375,23,0,D
40661,27522,375,26,0,A
40662,27522,375,31,0,A
40663,27522,375,43,0,A
40664,27522,375,46,0,A
40665,27522,375,51,0,A
40666,27522,375,57,0,A
40667,27522,375,58,0,A
40668,27522,375,62,0,D
40669,27522,375,63,0,D
40670,27522,375,69,0,A
40671,27522,375,70,0,A
40672,27522,375,75,0,D
40673,27522,375,78,0,A
40674,27522,375,84,0,A
40675,27522,379,9,0,D
40676,27522,379,13,0,H
40677,27522,379,16,0,D
40678,27522,379,19,3,H
40679,27522,379,23,0,D
40680,27522,379,26,0,A
40681,27522,379,31,0,A
40682,27522,379,43,0,A
40683,27522,379,46,0,A
40684,27522,379,51,0,A
40685,27522,379,57,0,A
40686,27522,379,58,0,A
40687,27522,379,62,0,D
40688,27522,379,63,0,D
40689,27522,379,69,0,A
40690,27522,379,70,0,A
40691,27522,379,75,0,D
40692,27522,379,78,0,A
40693,27522,379,84,0,A
40694,27522,380,9,0,D
40695,27522,380,13,0,H
40696,27522,380,16,0,D
40697,27522,380,19,0,H
40698,27522,380,23,0,D
40699,27522,380,24,5,0
40700,27522,380,25,5,0
40701,27522,380,26,0,A
40702,27522,380,31,0,A
40703,27522,380,43,0,A
40704,27522,380,46,0,A
40705,27522,380,51,0,A
40706,27522,380,57,0,A
40707,27522,380,58,0,A
40708,27522,380,75,0,D
40709,27522,380,78,0,A
40710,27522,380,84,0,A
40711,27522,381,9,0,D
40712,27522,381,13,0,H
40713,27522,381,16,0,D
40714,27522,381,19,0,H
40715,27522,381,23,0,D
40716,27522,381,26,0,A
40717,27522,381,31,0,A
40718,27522,381,43,0,A
40719,27522,381,46,0,A
40720,27522,381,51,0,A
40721,27522,381,57,0,A
40722,27522,381,58,0,A
40723,27522,381,62,0,D
40724,27522,381,63,0,D
40725,27522,381,69,0,A
40726,27522,381,70,0,A
40727,27522,381,75,0,D
40728,27522,381,78,0,A
40729,27522,381,84,0,A
40730,27522,382,9,0,D
40731,27522,382,13,0,H
40732,27522,382,16,0,D
40733,27522,382,19,0,H
40734,27522,382,23,0,D
40735,27522,382,26,0,A
40736,27522,382,31,0,A
40737,27522,382,43,0,A
40738,27522,382,46,0,A
40739,27522,382,51,0,A
40740,27522,382,57,0,A
40741,27522,382,58,0,A
40742,27522,382,62,0,D
40743,27522,382,63,0,D
40744,27522,382,69,0,A
40745,27522,382,70,0,A
40746,27522,382,75,0,D
40747,27522,382,78,0,A
40748,27522,382,84,0,A
40749,27522,384,9,0,D
40750,27522,384,13,0,H
40751,27522,384,16,0,D
40752,27522,384,19,0,H
40753,27522,384,23,0,D
40754,27522,384,26,0,A
40755,27522,384,31,0,A
40756,27522,384,43,0,A
40757,27522,384,46,0,A
40758,27522,384,51,0,A
40759,27522,384,57,0,A
40760,27522,384,58,0,A
40761,27522,384,62,0,D
40762,27522,384,63,0,D
40763,27522,384,69,0,A
40764,27522,384,70,0,A
40765,27522,384,75,0,D
40766,27522,384,78,0,A
40767,27522,384,84,0,A
40768,27522,388,9,0,D
40769,27522,388,13,0,H
40770,27522,388,16,0,D
40771,27522,388,19,0,H
40772,27522,388,23,0,D
40773,27522,388,26,0,A
40774,27522,388,31,0,A
40775,27522,388,43,0,A
40776,27522,388,46,0,A
40777,27522,388,51,0,A
40778,27522,388,57,0,A
40779,27522,388,58,0,A
40780,27522,388,62,0,D
40781,27522,388,63,0,D
40782,27522,388,69,0,A
40783,27522,388,70,0,A
40784,27522,388,75,0,D
40785,27522,388,78,0,A
40786,27522,388,84,0,A
40787,27522,389,9,0,D
40788,27522,389,13,0,H
40789,27522,389,16,0,D
40790,27522,389,19,0,H
40791,27522,389,23,0,D
40792,27522,389,24,3,0
40793,27522,389,26,0,A
40794,27522,389,28,3,0
40795,27522,389,31,0,A
40796,27522,389,43,0,A
40797,27522,389,46,0,A
40798,27522,389,51,0,A
40799,27522,389,57,0,A
40800,27522,389,58,5,A
40801,27522,389,62,0,D
40802,27522,389,63,0,D
40803,27522,389,69,0,A
40804,27522,389,70,0,A
40805,27522,389,75,0,D
40806,27522,389,76,3,0
40807,27522,389,78,0,A
40808,27522,389,84,0,A
40809,27522,391,9,0,D
40810,27522,391,13,0,H
40811,27522,391,16,0,D
40812,27522,391,19,0,H
40813,27522,391,23,0,D
40814,27522,391,26,0,A
40815,27522,391,31,0,A
40816,27522,391,43,0,A
40817,27522,391,46,0,A
40818,27522,391,51,0,A
40819,27522,391,57,0,A
40820,27522,391,58,0,A
40821,27522,391,62,0,D
40822,27522,391,63,0,D
40823,27522,391,69,0,A
40824,27522,391,70,0,A
40825,27522,391,75,0,D
40826,27522,391,78,0,A
40827,27522,391,84,0,A
40828,27522,396,9,0,D
40829,27522,396,13,0,H
40830,27522,396,16,0,D
40831,27522,396,19,0,H
40832,27522,396,23,0,D
40833,27522,396,26,0,A
40834,27522,396,31,0,A
40835,27522,396,43,0,A
40836,27522,396,46,0,A
40837,27522,396,51,0,A
40838,27522,396,57,0,A
40839,27522,396,58,0,A
40840,27522,396,62,0,D
40841,27522,396,63,0,D
40842,27522,396,69,0,A
40843,27522,396,70,0,A
40844,27522,396,75,0,D
40845,27522,396,78,0,A
40846,27522,396,84,0,A
40847,27522,400,9,0,D
40848,27522,400,13,0,H
40849,27522,400,16,0,D
40850,27522,400,19,0,H
40851,27522,400,23,0,D
40852,27522,400,26,0,A
40853,27522,400,31,0,A
40854,27522,400,43,0,A
40855,27522,400,46,0,A
40856,27522,400,51,0,A
40857,27522,400,57,0,A
40858,27522,400,58,0,A
40859,27522,400,62,0,D
40860,27522,400,63,0,D
40861,27522,400,69,0,A
40862,27522,400,70,0,A
40863,27522,400,75,0,D
40864,27522,400,78,0,A
40865,27522,400,84,0,A
40866,27522,401,9,0,D
40867,27522,401,13,0,H
40868,27522,401,16,0,D
40869,27522,401,19,0,H
40870,27522,401,23,0,D
40871,27522,401,26,0,A
40872,27522,401,31,0,A
40873,27522,401,43,0,A
40874,27522,401,46,0,A
40875,27522,401,51,0,A
40876,27522,401,57,0,A
40877,27522,401,58,0,A
40878,27522,401,62,0,D
40879,27522,401,63,0,D
40880,27522,401,69,0,A
40881,27522,401,70,0,A
40882,27522,401,75,0,D
40883,27522,401,78,0,A
40884,27522,402,9,0,D
40885,27522,402,13,0,H
40886,27522,402,16,0,D
40887,27522,402,19,0,H
40888,27522,402,23,0,D
40889,27522,402,26,0,A
40890,27522,402,31,0,A
40891,27522,402,43,0,A
40892,27522,402,46,0,A
40893,27522,402,51,0,A
40894,27522,402,57,0,A
40895,27522,402,58,0,A
40896,27522,402,62,0,D
40897,27522,402,63,0,D
40898,27522,402,69,0,A
40899,27522,402,70,0,A
40900,27522,402,75,0,D
40901,27522,402,78,0,A
40902,27522,402,84,0,A
40903,27522,403,9,0,D
40904,27522,403,13,0,H
40905,27522,403,16,0,D
40906,27522,403,19,0,H
40907,27522,403,23,0,D
40908,27522,403,26,0,A
40909,27522,403,31,0,A
40910,27522,403,43,0,A
40911,27522,403,46,0,A
40912,27522,403,51,0,A
40913,27522,403,57,0,A
40914,27522,403,58,0,A
40915,27522,403,62,0,D
40916,27522,403,63,0,D
40917,27522,403,69,0,A
40918,27522,403,70,0,A
40919,27522,403,75,0,D
